Date,^FTSE_log_return,^GSPC_log_return,^N225_log_return,^STOXX50E_log_return
2023-01-31,0.11677595325904984,0.2331253614404325,0.16981611511765102,0.1811766639342048
2023-02-01,0.11679963065271633,0.23074217380874187,0.1696761921443305,0.1810400674727847
2023-02-02,0.11635680475780223,0.2310306238950097,0.1694962739800356,0.1819818729757906
2023-02-03,0.1171593693366987,0.2306758075081657,0.1694203001382025,0.18171713374555962
2023-02-06,0.11781876201624435,0.2308090077269455,0.16561535889561715,0.1818887297726517
2023-02-07,0.11773222864584242,0.23130296804173447,0.1655130793637092,0.18151696030923367
2023-02-08,0.11776838713693603,0.23082145291558015,0.16548495879201092,0.18151395204945125
2023-02-09,0.11780760145766689,0.23116061731148507,0.16510265366530422,0.18183864817829853
2023-02-10,0.11772742823322324,0.23117129055367194,0.16513074540966838,0.18276622874365284
2023-02-13,0.11823201357662767,0.23172592984617327,0.1656134509636567,0.18320180936528024
2023-02-14,0.11819966055165224,0.231644160192209,0.16577460208946151,0.18215091097841674
2023-02-15,0.11808783532477116,0.22974429507615218,0.1658633434595113,0.1824511060964154
2023-02-16,0.11796029380662532,0.23057625341089183,0.16587796528767249,0.1814818240930587
2023-02-17,0.11798060219711287,0.22927847542597254,0.16486989896611534,0.1793215441132378
2023-02-20,0.11790800775730388,,0.16471431641880788,0.17930290345336328
2023-02-21,0.1180421978214828,,0.16447855373333523,0.1794610745545668
2023-02-22,0.11832491609765158,0.2292047543599363,0.16515586702499888,0.1795044645260359
2023-02-23,0.11841790407492807,0.2293234863700548,,0.17712109287431477
2023-02-24,0.11850293556092102,0.22957506512327935,,0.17877636204508274
2023-02-27,0.11850818025406153,0.22959621770177518,0.16512063455803105,0.17998606038369355
2023-02-28,0.11898316286298535,0.22892152463746046,0.16464401447917246,0.17895695051146193
2023-03-01,0.11914148200304912,0.2269797147761743,0.16441989414021668,0.17720907527827912
2023-03-02,0.11873071300885332,0.22721795018767482,0.16364526681906238,0.17412948885430726
2023-03-03,0.11765388091887506,0.22831517789503594,0.16509713942419402,0.17318790304313822
2023-03-06,0.11439756244576652,0.22745190500693468,0.1649382244941772,0.1732236816027347
2023-03-07,0.11166531874931537,0.22326150445284243,0.16438051485318594,0.17376367944540522
2023-03-08,0.11166856816257471,0.22305854909974215,0.16450257932933898,0.17375517396260268
2023-03-09,0.11209540008909391,0.22407861827730835,0.1645659045172903,0.17250411223607254
2023-03-10,0.11405028680756243,0.22476221072835548,0.16545651542703166,0.1714245763232804
2023-03-13,0.12005744589091398,0.22473377021321977,0.16608296638024334,0.17592520018997426
2023-03-14,0.11995520551107447,0.2253774251449286,0.16889553028990228,0.17773709420010647
2023-03-15,0.13017023616535092,0.22414631939405905,0.1687044716292517,0.18468219288537124
2023-03-16,0.12972616038489385,0.22530364336601275,0.16467887175538298,0.1857450774706866
2023-03-17,0.12880860808025887,0.22482844819915673,0.1647630111245646,0.18678109698330375
2023-03-20,0.12946340335859843,0.22468344558479347,0.16594126788928243,0.18696499042532994
2023-03-21,0.13149224041351382,0.2164506482948748,,0.18778402624221088
2023-03-22,0.13133232905726455,0.21772763081293692,,0.18560074844059618
2023-03-23,0.13102935600653792,0.21713488898882288,0.1644857668705589,0.18221960540487683
2023-03-24,0.12916188914256777,0.21699783482915563,0.16449639213458273,0.18436636007992382
2023-03-27,0.12972164071167802,0.21681212165250183,0.1645463861968531,0.18440928520492395
2023-03-28,0.12948028424333316,0.21618841408726627,0.1645565717488694,0.18441315455723736
2023-03-29,0.130223418654423,0.21556271071318123,0.16523576599974232,0.18340850729132907
2023-03-30,0.1278975667072872,0.21528004491940997,0.16218202311706836,0.18350410818974408
2023-03-31,0.12789371627997612,0.2145489372180134,0.16253042533527728,0.18348705371777874
2023-04-03,0.12804561073119664,0.21395704780434788,0.1618865262851491,0.17457845018399523
2023-04-04,0.1234126397500193,0.21413518445565818,0.16192147924129982,0.17370450331350265
2023-04-05,0.12325404585154036,0.21259046665834416,0.15868420951758527,0.1736904100731782
2023-04-06,0.12339248247745536,0.21022411497277446,0.15965409256583352,0.17161658577819014
2023-04-07,,,0.15885880040050326,
2023-04-10,,,0.15771440490234886,
2023-04-11,,0.20893730877475766,0.1580982640598368,
2023-04-12,0.1235139395591856,0.20618582634106464,0.15812336476052108,0.17130863148785055
2023-04-13,0.12329382783668012,0.20273147941137795,0.15657787898881428,0.17115678414931043
2023-04-14,0.12224087155809173,0.20273299612988882,0.15689246690246783,0.17112961810764102
2023-04-17,0.12147280390218464,0.20212810352734492,0.15448892809471718,0.17114450859933225
2023-04-18,0.12148410341148846,0.1977286215242793,0.15396807511559835,0.17115729329443846
2023-04-19,0.12153165985896604,0.19734261983629497,0.1485850031339604,0.16973676208984242
2023-04-20,0.12101583322301741,0.1972985163008934,0.14847472160934214,0.16969746634631366
2023-04-21,0.12100133108796203,0.1971898935700638,0.1482783840623971,0.1697733475095795
2023-04-24,0.12095439001413114,0.19412814510601284,0.1478839251382978,0.16972341094519605
2023-04-25,0.12103871460576271,0.19236262442979704,0.14788217981800222,0.1697882085109112
2023-04-26,0.1212535284057926,0.18917987299969669,0.14798680499452496,0.16922966106226509
2023-04-27,0.12110522796431115,0.1904022098383679,0.14101403525006306,0.16793806887369853
2023-04-28,0.12124135068084854,0.1903484808321051,0.14129134863863246,0.16784835642327078
2023-05-01,,0.18991542772337863,0.14050416368845545,
2023-05-02,,0.18811307746031597,0.140429698691549,
2023-05-03,0.12102497941796665,0.18780485337949407,,0.16785858860387112
2023-05-04,0.1221613482663171,0.18686277695133313,,0.1681321179324881
2023-05-05,0.12267117545092827,0.18817213372339492,,0.16884740230959633
2023-05-08,,0.1879147695819696,,0.16848920632737863
2023-05-09,,0.18506401668182254,0.14041524954377207,0.16828043161840647
2023-05-10,0.12250367261597594,0.1847789801057519,0.14040259422373408,0.16790955886472403
2023-05-11,0.12131544745532818,0.18468309114518172,0.14035535164199184,0.16419147222981317
2023-05-12,0.1210098905972037,0.18094129148107763,0.1401975447265923,0.16408177973126356
2023-05-15,0.1207989068403651,0.18020724947253663,0.1403376256241733,0.1637979206190515
2023-05-16,0.11770045525379863,0.1796272179722456,0.14056157086335047,0.1637011517591753
2023-05-17,0.11760851794798037,0.17987476164269423,0.14033819924927274,0.15798335149258402
2023-05-18,0.1176409054403468,0.18015576391196175,0.13992389740544847,
2023-05-19,0.11762735458262544,0.1774589562357659,0.14021820647318473,
2023-05-22,0.11673405891389768,0.16066634456324136,0.1406866252094742,0.15790226131716373
2023-05-23,0.11615987575761177,0.16108371862476634,0.13995998311404517,0.1585348502195149
2023-05-24,0.1183100173483235,0.16090674302753147,0.13961327364502918,0.16054966924140507
2023-05-25,0.11876097164580074,0.16091126232735511,0.13941429371291644,0.1600537729888493
2023-05-26,0.11912473508305339,0.16137398967235173,0.138686702500676,0.1614501335668785
2023-05-29,,,0.13325835746704956,
2023-05-30,,,0.1323318775691711,
2023-05-31,0.12003830021768011,0.1615740102814443,0.13398418826687966,0.16267554874849438
2023-06-01,0.12009427468609254,0.16198993086811062,0.1344360194897715,0.16301549617401193
2023-06-02,0.121991679033032,0.16301216579714717,0.1352643371554423,0.1642102452895451
2023-06-05,0.12119615903661646,0.16205924471154268,0.13845929348800295,0.16450248003416876
2023-06-06,0.12127575660334623,0.1619084517912351,0.13891984430113358,0.16443663773511918
2023-06-07,0.12128119489604247,0.1603755350158268,0.14140248259362298,0.16444700865391423
2023-06-08,0.12133698424875407,0.16051899017557847,0.1418920413698451,0.1641071979342403
2023-06-09,0.12152787148994784,0.1548637918485503,0.1441687438582594,0.16414069925565886
2023-06-12,0.12133958287211462,0.15533186772670887,0.14406084476963715,0.1640282551150143
2023-06-13,0.12089350195145976,0.15555557360449068,0.14594470231925533,0.16417361812499878
2023-06-14,0.12086217595933303,0.15322549542322464,0.1467363681864365,0.1643452939701578
2023-06-15,0.12094254248807895,0.15244795399120123,0.14469165335025302,0.16417794296467014
2023-06-16,0.12095207527273084,0.15254114327104876,0.14488009642086788,0.16422941106962552
2023-06-19,0.12106679524663463,,0.14576485230958156,0.16446203997764344
2023-06-20,0.12096019017685564,,0.14526931001801724,0.1646272294740215
2023-06-21,0.12092823812317952,0.15253086351053738,0.14518559089910812,0.1646773002104149
2023-06-22,0.12143419324420028,0.1521076068611301,0.14521236725832018,0.16460654376035982
2023-06-23,0.12153663019462116,0.15145756490132148,0.1468686094392163,0.16349555903673402
2023-06-26,0.12108500696638078,0.1513777519683399,0.14690232513278184,0.1634358704835298
2023-06-27,0.12108349238659932,0.15178736595967668,0.14688986208803845,0.1551714720882306
2023-06-28,0.12053977498265991,0.14713547540944008,0.14915158311439194,0.15504423162468337
2023-06-29,0.11925698604643704,0.14614633436813318,0.14638171027675165,0.1550494897459361
2023-06-30,0.11963845137377688,0.14620539293740945,0.1454454924550655,0.1555051857529678
2023-07-03,0.11963767896625427,0.1462047448973944,0.14216332479666047,0.15361457504798465
2023-07-04,0.11725049375504833,,0.1425968850042984,0.15241672129559974
2023-07-05,0.11806948273889413,,0.14266561254059593,0.1530656521757072
2023-07-06,0.12212576143591182,0.14556583842003146,0.14413025250603917,0.15882380655227182
2023-07-07,0.1221709638320165,0.14393212209596193,0.14520364007125472,0.15822960725294205
2023-07-10,0.12167565587044304,0.14379820584660574,0.1456040314103371,0.1567586875723057
2023-07-11,0.12012150997790257,0.14271179187468874,0.14540126214058896,0.15379776881861607
2023-07-12,0.12273784047631225,0.14117567124084654,0.14521425996792134,0.15219849433118685
2023-07-13,0.12249251576826041,0.14140895343792428,0.14641277909738165,0.15233334517773672
2023-07-14,0.12187618473068103,0.14123750637748805,0.14641122087752237,0.15107052738315582
2023-07-17,0.12189097884768507,0.14101929315640363,,0.15086839598297
2023-07-18,0.12211687711485583,0.13997235558953283,,0.15083144438479112
2023-07-19,0.12460656411280327,0.1367578778531393,0.14707301038593593,0.1502225679378233
2023-07-20,0.12443484504789662,0.1372208537365641,0.14786815850210008,0.15000767154420241
2023-07-21,0.12414544210443351,0.13700345314487725,0.1482045536857003,0.14990039334456567
2023-07-24,0.12414235118636797,0.13609371850677432,0.14764951660755368,0.14993106107841955
2023-07-25,0.12415518875158045,0.1360777396147291,0.1465148768278594,0.14985199702623614
2023-07-26,0.12413109450234053,0.13603937554422196,0.14577143164000866,0.15062256333464563
2023-07-27,0.12321653314147207,0.1343339329059712,0.14220906784521087,0.15137008734031931
2023-07-28,0.12314817318067504,0.13424529749388486,0.14060725561401807,0.1512503742511214
2023-07-31,0.12312666739373135,0.1319729731195473,0.14135489688477063,0.15094008740379425
2023-08-01,0.12317872329498879,0.13124585967550786,0.14079676200752814,
2023-08-02,0.12470273932457701,0.13296273220881263,0.1438585543893404,
2023-08-03,0.124812647837154,0.13305208117115505,0.14608249101986318,0.151362933067045
2023-08-04,0.12498901484060262,0.1326153967086421,0.1460479353039747,0.15157868190572846
2023-08-07,0.12494830802115497,0.13308128033381858,0.14605202243143056,0.1513698415615719
2023-08-08,0.12502718062749002,0.1317766106547804,0.1460987003825081,0.15229399930927764
2023-08-09,0.12552335456886268,0.13087550157437253,0.1462147439148655,0.1523628057575661
2023-08-10,0.12519606948705472,0.13018095546336464,0.14657227865959727,0.15378569865521752
2023-08-11,0.12553578563070966,0.1287245877114506,,0.15524697071264085
2023-08-14,0.12504434292203856,0.12793094746229106,,0.15357651940379982
2023-08-15,0.12686354695454813,0.12876465455296043,0.14670096272006797,0.15415382865218677
2023-08-16,0.12692751848854986,0.12816642709795012,0.148362620215984,0.15309351931907825
2023-08-17,0.127100467529752,0.12762476870320355,0.1483418705584033,0.15430861716454422
2023-08-18,0.12731550381916845,0.1269034455360515,0.1486160825701749,0.15440307069161774
2023-08-21,0.12671056288890328,0.12718152874660268,0.14856987059800916,0.15386355930668566
2023-08-22,0.12673957717090406,0.12637675909983714,0.14900335423351335,0.15323747443393232
2023-08-23,0.1268786530537854,0.12720697072218215,0.14906993654019574,0.15259488675951355
2023-08-24,0.1268768553849549,0.12877150466198925,0.1487815246267361,0.15305438100312846
2023-08-25,0.126886333068025,0.12737585472197652,0.1517838628924022,0.15246637324705054
2023-08-28,,0.12750505798700126,0.15334326991249786,0.15352721482135992
2023-08-29,,0.12888320858899863,0.15311353562576982,0.15367587586324402
2023-08-30,0.12688439565923784,0.12879971010769029,0.15274764055763168,0.1537226446074193
2023-08-31,0.12688930764606382,0.12779425509809295,0.1531275499853992,0.15368077410406814
2023-09-01,0.1267722816530947,0.12776649256623282,0.15306792555085336,0.1537421954300304
2023-09-04,0.12673444939187173,,0.1518163639995704,0.15367843217377936
2023-09-05,0.1266701112428737,,0.1517894606377861,0.15130054133267504
2023-09-06,0.12622225641575663,0.12814326089114125,0.15193183928433246,0.14995887641532857
2023-09-07,0.125882991404871,0.12802377461441447,0.15246109317553505,0.15004186045980422
2023-09-08,0.12588332933990443,0.1276865425113844,0.1535634873099146,0.14991362231766556
2023-09-11,0.12581767730015248,0.12614403831424623,0.15243451970141408,0.14979859661864103
2023-09-12,0.12597301813351164,0.12649009601609698,0.15224340915815843,0.14881289949194143
2023-09-13,0.1259473557396364,0.12433915965799563,0.1523020169298735,0.14883119697948596
2023-09-14,0.12899163463340402,0.12477907894530856,0.15330605454272622,0.1495169588212861
2023-09-15,0.12918282944103923,0.12306208852199316,0.15375933326425079,0.1495646519358902
2023-09-18,0.12932057925521023,0.1210189468214771,,0.15048868947740426
2023-09-19,0.12713111987804834,0.12105147703623634,,0.14926294116740144
2023-09-20,0.12225878898102226,0.12003887788301718,0.15199422506005503,0.14238034581403453
2023-09-21,0.12157719381467069,0.12206031324509825,0.15248510531744863,0.14134599919730967
2023-09-22,0.10800979401495261,0.11985671624856659,0.14906158271017464,0.13198656002549444
2023-09-25,0.10795024456148146,0.11874413599832598,0.14938509725033655,0.12978149863435665
2023-09-26,0.10692996354915121,0.12025577077813861,0.14985199179002925,0.1291631599004178
2023-09-27,0.10636203153274647,0.118993058193506,0.1491148430747207,0.1278469170185195
2023-09-28,0.10341665804780781,0.11666608202333223,0.14938928363336346,0.1265119896538134
2023-09-29,0.10326924732149939,0.11672726902422689,0.14934763766291262,0.12650123114076472
2023-10-02,0.104114997837375,0.11652208875688116,0.14943475154256564,0.1271074883020455
2023-10-03,0.10283490823703872,0.1183099158801847,0.15154588130123653,0.12522665047409592
2023-10-04,0.10266047192440515,0.11874442053450712,0.15537551239664132,0.12471351264048239
2023-10-05,0.10290354571619173,0.11720480117235839,0.15623822682115504,0.1247095246651276
2023-10-06,0.10211797533166421,0.11805232685500494,0.15618304135576339,0.12383950089195822
2023-10-09,0.10156930643827931,0.1167012702548291,,0.12301360537421759
2023-10-10,0.10471888594730953,0.1168033084123034,,0.12663784415813056
2023-10-11,0.10445102251294612,0.11657282147719308,0.1559037715852568,0.12663997349210884
2023-10-12,0.10430526787944595,0.1168959349078912,0.15748952444863742,0.12663665004817173
2023-10-13,0.10451456195450043,0.11708298402044504,0.1577325090600259,0.12827248782527706
2023-10-16,0.10365835225389179,0.11793764725024058,0.15864850224143265,0.12830710239490786
2023-10-17,0.10374565630579323,0.11774949107585377,0.15824280308788996,0.12830981234495234
2023-10-18,0.10492065889962596,0.11805303884990641,0.15825025121984207,0.12892119041983166
2023-10-19,0.10604107741808852,0.11867592616201661,0.16082069723238074,0.12869162872640333
2023-10-20,0.10755195642007331,0.12001635767664952,0.160519229393836,0.13046163957756265
2023-10-23,0.10748408884806744,0.12004327791637848,0.16090314589826285,0.13031122737907094
2023-10-24,0.10753401556101601,0.12045389150400486,0.1608912435234365,0.13060323887564326
2023-10-25,0.10765818079222271,0.12192482771931377,0.16033438889462692,0.13061994631258242
2023-10-26,0.1081677202556741,0.12311422970033731,0.163419858120338,0.1306085658605605
2023-10-27,0.10877922258178031,0.12330432325845753,0.16419344090345714,0.13112924067158996
2023-10-30,0.1090136955093204,0.12231652426255914,0.16478984797095256,0.13104538513939806
2023-10-31,0.10883475218078476,0.12248484402257452,0.16491479145688426,0.13125010301140483
2023-11-01,0.10888754130391433,0.12032108655831641,0.16804459195931218,0.13165487945579074
2023-11-02,0.11054663648500183,0.1226012070333661,0.16865589814676085,0.1343818844775279
2023-11-03,0.11060782641942328,0.12325255506249493,,0.13429592475061408
2023-11-06,0.10955605686105024,0.12205267354871252,,0.13419045531122178
2023-11-07,0.1086094086046738,0.12161544692571401,0.16986957527231594,0.13302597906821148
2023-11-08,0.1085539102991812,0.12109760099365156,0.1695938414681289,0.13328271344369824
2023-11-09,0.109081300566465,0.11909797872930959,0.17074431098051882,0.13413108542288257
2023-11-10,0.11039670277324007,0.12097587908725624,0.16979665169242128,0.13445264912602803
2023-11-13,0.1110684098307817,0.12076746000040939,0.16937262844864442,0.13495757001927877
2023-11-14,0.11103381208748568,0.12338640162359646,0.16941371827363477,0.13636292098995262
2023-11-15,0.11132172118183102,0.1233428309354533,0.1723294691712031,0.13657328522222797
2023-11-16,0.11212977923864005,0.1232983941303072,0.17226398216867939,0.1366485991925283
2023-11-17,0.1135589240623283,0.1232619957728151,0.172350696071768,0.13718305664016545
2023-11-20,0.11352423077431366,0.12318269519855793,0.17223174655492898,0.13713940715267223
2023-11-21,0.11354264989588309,0.12225836441834265,0.17193595025139344,0.13642811684056252
2023-11-22,0.11083843353946932,0.12173089513848481,0.17171012641554678,0.13396154286766754
2023-11-23,0.11039851787444893,,,0.13397586195471403
2023-11-24,0.10988164515940817,,,0.1322282615786417
2023-11-27,0.10907416538997028,0.12175143831747058,0.17156432513924724,0.12996745134552654
2023-11-28,0.10873695610310277,0.1217491318569301,0.17019344647940426,0.12938252960923405
2023-11-29,0.10656455383615328,0.1205626753709864,0.1699356421839782,0.1278007096278498
2023-11-30,0.10674211723025115,0.12006880339920567,0.16961700068682,0.1274126788897116
2023-12-01,0.1076036443496661,0.11976127096307734,0.16952063739897652,0.12788733586090886
2023-12-04,0.10763811233706796,0.11884258870736951,0.16924916739826804,0.1278880286463544
2023-12-05,0.10763053989953911,0.11845428929540817,0.17035266317852052,0.1283901198278122
2023-12-06,0.1075468617300837,0.11793586626715824,0.17262262542974832,0.12865295747150896
2023-12-07,0.10753134243145024,0.11676095164851069,0.17392243369166135,0.12845939000920562
2023-12-08,0.10771922268201893,0.11680215148175803,0.17552805548981854,0.12897392372863906
2023-12-11,0.10771615204282403,0.11686846275883918,0.17561787844450982,0.1287740161430281
2023-12-12,0.10759672508867857,0.11681997001550001,0.1752418785294227,0.1287161527961244
2023-12-13,0.10756363875890414,0.11797236711345437,0.17445951318044647,0.12843776228773512
2023-12-14,0.10878311750344583,0.11799993881459828,0.17200402565024256,0.12796003551427845
2023-12-15,0.10955067885973525,0.11738865084969975,0.17197453790763215,0.12778475751888538
2023-12-18,0.10977758875033157,0.11718426910402313,0.17023737789101834,0.12793202216667854
2023-12-19,0.10934106508055902,0.11740771412902641,0.17094726234448895,0.12779553025377005
2023-12-20,0.10999913719087213,0.11833111066240704,0.16980021557145497,0.12725288179611335
2023-12-21,0.11005948912836108,0.11896384386947814,0.17115409797244552,0.12729424438093312
2023-12-22,0.11005188054685847,0.11867107125267234,0.16923428699894535,0.1271043250178259
2023-12-25,,,0.16796796467167013,
2023-12-26,,,0.16798896930499374,
2023-12-27,,0.11859940718188383,0.16849974050457361,
2023-12-28,0.10981256252472697,0.11799590054344872,0.16802372487620074,0.1266314401982056
2023-12-29,0.10968511855051583,0.11786947973189486,0.16804413452407577,0.1266162090302456
2024-01-02,0.1091332764847655,0.11724192780225755,,
2024-01-03,0.10937074473152038,0.11787741513895979,,
2024-01-04,0.10961697916080494,0.1178825746652212,,0.12609926164818663
2024-01-05,0.10879018269396044,0.11671893719262026,0.16789218588917484,0.12615962742979592
2024-01-08,0.10415156625070937,0.11828439670156077,,0.12627832930044916
2024-01-09,0.10405603162693912,0.11769988487994268,,0.12568754079786912
2024-01-10,0.1042077282805335,0.11781131947437772,0.16979740710358376,0.11801171877258307
2024-01-11,0.10517456079996819,0.11779988166122872,0.170312142909411,0.11835222458910453
2024-01-12,0.10238056896965973,0.11748042719000738,0.171531741984592,0.11872564465791195
2024-01-15,0.10243389349878325,,0.17180779029466786,0.1187332623317921
2024-01-16,0.1026563661966183,,0.16994305460214268,0.11644949404856304
2024-01-17,0.10466649457225359,0.11740471443747869,0.17004164801460436,0.11697121371080631
2024-01-18,0.1042914276869549,0.11745099663398513,0.1700288842772703,0.11796560769003286
2024-01-19,0.10107491696897132,0.11859878119862757,0.16949826190440373,0.11705821655237197
2024-01-22,0.10059039628119965,0.11853025672817848,0.17037257270613393,0.11737221814367185
2024-01-23,0.10052061818389611,0.11821446314113868,0.170331114467298,0.11745070437313579
2024-01-24,0.10082085416414457,0.1181870106761567,0.1689240142627115,0.12118780263191758
2024-01-25,0.10078256183607988,0.11790998787140003,0.16801526524589971,0.12118420745938807
2024-01-26,0.10274409070648294,0.11792317092220268,0.16892430958672439,0.12209087951238819
2024-01-29,0.10269291955276967,0.11823059802758361,0.16922871637615677,0.12208119246357234
2024-01-30,0.10289897235230058,0.11820333983541698,0.16877853764359768,0.1211864060059127
2024-01-31,0.10308558132855442,0.1205807595475828,0.16775758917417105,0.1171366005024954
2024-02-01,0.10292977027741801,0.12134004932240476,0.1681453151267197,0.11709299049841844
2024-02-02,0.10110937444698642,0.1214670667222637,0.16738363310757204,0.11715723570794
2024-02-05,0.10093379745950551,0.12158259131009878,0.16651851199331352,0.11659599206911182
2024-02-06,0.10151194608064591,0.12151536393580885,0.16648782956483013,0.11671321085510458
2024-02-07,0.1019486960031184,0.1201833230892734,0.16567981695799486,0.11680627342151444
2024-02-08,0.1020088184622361,0.12008733697494588,0.1680391449053171,0.11585682542260572
2024-02-09,0.10144720627974638,0.11995896654796939,0.16803231777723163,0.11556651560956432
2024-02-12,0.10126345524257659,0.11943791159105842,,0.11398853504120089
2024-02-13,0.10038850786752626,0.12100958890996151,,0.11341460607990755
2024-02-14,0.10091841191635355,0.12111518016992584,0.16814093075112793,0.11350685764643245
2024-02-15,0.09855631191939022,0.12130789782422487,0.16878416355013554,0.11287879078306243
2024-02-16,0.10055865048166363,0.12154980784519016,0.1683187810509385,0.11297315022614744
2024-02-19,0.10015705837118954,,0.16789081931152247,0.1111620607694665
2024-02-20,0.09970524840016426,,0.1644986816244191,0.11099497755561662
2024-02-21,0.10028897816969375,0.1213581327971853,0.16263924851159808,0.11100626659340229
2024-02-22,0.10033352442059719,0.12329581007944988,0.16527070581890838,0.1126988035487808
2024-02-23,0.09996800027044257,0.12267095642533336,,0.1127483442722291
2024-02-26,0.10003927165777574,0.12221563503120977,,0.1120473070061321
2024-02-27,0.10003836858549182,0.12220096836562448,0.16527027467366717,0.11213658249863051
2024-02-28,0.10063069278946724,0.12200881869358643,0.16524167211612625,0.11079756005339249
2024-02-29,0.10040294772938106,0.12200720993052823,0.1650218440862921,0.11046217371607013
2024-03-01,0.10074487774659026,0.12159735762371564,0.16662289344165945,0.11039150116817771
2024-03-04,0.10103794305236641,0.11981073796773234,0.16659214524935193,0.11018600691374639
2024-03-05,0.10099396918419712,0.12067501647690322,0.16506964665265864,0.11024642081265912
2024-03-06,0.10112967013918574,0.12059118590170805,0.16488585458327487,0.11031950145452313
2024-03-07,0.10111697072735897,0.11981445577982691,0.16572735919954815,0.11121260870324512
2024-03-08,0.10109658975157704,0.12024659790465263,0.16569753240621432,0.11068303230411362
2024-03-11,0.1010536488193288,0.12022715921535296,0.16853525855399568,0.11093484628871708
2024-03-12,0.10190014578017725,0.12106250684381216,0.16845694772181,0.11165898868207193
2024-03-13,0.10198337303555344,0.1205857835719262,0.16816534501363392,0.11163512998110518
2024-03-14,0.09841756131183285,0.12056158333262851,0.16536267478464886,0.11154796667582068
2024-03-15,0.0982084672654063,0.12105187739354797,0.16382636623609517,0.11131035999807586
2024-03-18,0.09761314396702223,0.12101587384160511,0.16775007873053893,0.11006819562117057
2024-03-19,0.09764527613130349,0.12078587563381203,0.16790571032841514,0.1101480809343544
2024-03-20,0.09675317730729673,0.12126861345403535,,0.10869468761181703
2024-03-21,0.09977079366939288,0.12087729098131669,,0.1093794659486044
2024-03-22,0.10012034237084766,0.11940469155296617,0.16754434178966454,0.10930156205526513
2024-03-25,0.09949954943663332,0.11956296006847235,0.1684747859087908,0.10679966704567936
2024-03-26,0.09951976033667558,0.11960432689051523,0.16825935449152116,0.10677630740603636
2024-03-27,0.09930815069490131,0.11906023064567708,0.16863021553902977,0.10562914226580171
2024-03-28,0.09935359095883596,0.11627307640503914,0.16988248252419777,0.1045004253827391
2024-03-29,,,0.16958222851571952,
2024-04-01,,,0.1699749380591071,
2024-04-02,,0.11681755829333272,0.169822690723779,
2024-04-03,0.09935119201320276,0.11676561675210433,0.17002521786477195,0.10461211640919786
2024-04-04,0.09774908980873663,0.11612746086764299,0.17030287623803625,0.10434909432523051
2024-04-05,0.0981565928229592,0.11688666731611608,0.17170622711957872,0.10590040118351235
2024-04-08,0.09758862553439657,0.11676175182824075,0.17149536407816093,0.10502046583117382
2024-04-09,0.09738362001798102,0.11660237646563301,0.17181296789613681,0.10520463816667412
2024-04-10,0.09717751850416319,0.11763711528240893,0.17076154092349313,0.105200239184242
2024-04-11,0.09744715461894517,0.11586792588651183,0.1706624563505893,0.10587513013432993
2024-04-12,0.09498404899352993,0.1177876750698427,0.17031116416192502,0.1052249971423651
2024-04-15,0.09514273849048051,0.11928678414656207,0.1698633899392629,0.10455654681561988
2024-04-16,0.09866343796690495,0.11847424131325437,0.17225438644223046,0.10262913874623747
2024-04-17,0.09839062914879207,0.11868507424759031,0.1718663633486928,0.10260832629485295
2024-04-18,0.09836302485975926,0.11864740053164322,0.1718996315691712,0.10266150360542693
2024-04-19,0.09808890135524857,0.11939360641712596,0.1761635764673424,0.10025884503870745
2024-04-22,0.09921538656579974,0.1194176080531583,0.17501683323316433,0.10027861128091181
2024-04-23,0.09773221859604496,0.12004054899897659,0.17178808131612483,0.10188353307524396
2024-04-24,0.09579965153035461,0.11932666051996808,0.1732140588853949,0.10049846892148558
2024-04-25,0.0957749880244022,0.11959596305721472,0.17609639494638285,0.10162215299415911
2024-04-26,0.0962396333439703,0.11841212658813317,0.17625237147878214,0.09979134496443896
2024-04-29,0.09617027224601388,0.11759279055134794,,0.10023459558229543
2024-04-30,0.09535872065750803,0.11844964863572223,,0.10198632274689896
2024-05-01,0.09454800208379316,0.11856923688858953,0.17473747755022387,
2024-05-02,0.09468172252153977,0.1187801404672014,0.17454006946405096,
2024-05-03,0.09483686074798948,0.11761383958433136,,0.10219247542971019
2024-05-06,,0.11663388921538911,,0.10189727248382621
2024-05-07,,0.11625036512233573,,0.10176127827025053
2024-05-08,0.09496269526233066,0.11539285413000003,0.17363313093026653,0.10179633749528706
2024-05-09,0.09315545094387295,0.11529720093658972,0.17295816642067266,
2024-05-10,0.09322257081589383,0.11463323918053457,0.17303234830225764,
2024-05-13,0.09332020203397859,0.11208134476461806,0.1707456826575548,0.10152266265314952
2024-05-14,0.09328343146852135,0.11162944381408874,0.17061506790222963,0.10123781635560855
2024-05-15,0.09325289964978975,0.11254308635428521,0.17012565740350358,0.09835375506218613
2024-05-16,0.09284770535152943,0.11264970737623281,0.17111526718665485,0.09889932998308733
2024-05-17,0.0908769748438478,0.11264832606538522,0.17102246319047515,0.09869856478222026
2024-05-20,0.09018595281873677,0.1118038510070184,0.16824985218920777,
2024-05-21,0.09020864567306867,0.11005382983013436,0.16753006125107667,
2024-05-22,0.09033127216801728,0.1101671116563037,0.1674043771940082,0.09898052685180686
2024-05-23,0.08920427857361826,0.10806473485518703,0.1680966134990118,0.09879430282567299
2024-05-24,0.0877626689238366,0.10836063084301732,0.16587097700901118,0.09771889285559833
2024-05-27,,,0.1654369609100191,0.09694596907658946
