AAPL,AMZN,GOOGL,JPM,LIN,NEE,PG,UNH,UNP,XOM,Market_Return,Risk_Free_Rate
0.01488876976314768,0.010805203340767955,0.007574156830154832,-0.0062422657803850035,0.011241263668353874,-0.01893775061377223,-0.0010983196611019652,0.006698436076224112,0.00040779381932787295,-0.0037147180945277247,0.000682153628510207,5.9523811889073204e-06
-0.003603686884703916,-0.005930614153551894,0.0007233064134253286,0.0038135405324175586,0.002900005156671881,0.014057855708154987,-0.006126541492028181,-0.01179635962101755,-0.004211468615822889,-0.0010439826103304517,-0.0034072320925262467,5.9523811889073204e-06
0.004127396702836572,-0.02916696753615844,0.002962342350106395,0.010738407606372125,0.009879508301118056,0.010552484542626361,0.0014225993744274579,0.010723011372742342,0.004774984172450036,0.009405662841419193,0.006837501646905775,5.9523811889073204e-06
0.010679514023842263,-0.002427705682831127,0.003885410354037333,0.003541248086597504,0.001550927478859876,0.00266138129163096,0.0063133282123928325,0.004546873991485345,0.0021716382074887797,0.008578936693516503,0.008149643309252275,6.3492062072905275e-06
0.0044025110648322485,0.030952892449414682,-0.004886196234884066,0.011027691925270089,0.0038116992102468217,0.004492787527357489,-0.01019456750666925,0.008147105467429805,-0.002302780863749354,-0.004253186545084553,0.002357433019658739,6.547619307798053e-06
0.004425334652230495,-0.005089944800012569,-0.008236076377221901,-0.011343651820429956,0.0020172683109362932,-0.001829754709019027,-0.00966615005745608,-0.0143664995840741,0.0005434041802538925,-0.00824720760424813,-0.0057123509724125165,6.3492062072905275e-06
-0.002701775080845903,0.04515453631680333,0.007009202100524137,0.009708620359514253,0.000592083839071611,-0.001221825732229953,0.0009605732565018954,-0.009414115686559699,0.02537972661000354,0.007721841609168001,0.0034636774592251562,6.150793698098924e-06
0.007668063074738329,-0.006384800964120418,-0.0022378953437937055,0.004807634679823591,0.00544474109067461,0.013661894131256291,0.0027171066005722277,-0.011036348976984134,0.0026473329089060638,0.01326281371037763,0.006567599489120113,5.9523811889073204e-06
0.0020682076084739265,0.008139391973025267,0.011497279281702744,0.0034796980569895553,0.00047082327575531657,0.0006037821042665925,-0.0004778919652256297,0.0,-0.004884360784621622,-0.0007274317637708805,0.0015893528732027207,5.357143070016589e-06
0.0005778740069144472,-0.007365445637085188,0.024514129178762722,-0.005851839736874975,-0.0005881308427991838,-0.005025862110450308,0.004784130028480549,-0.003099588118001373,0.010878176658312366,-0.0007272517920041688,0.0007515629787642197,5.9523811889073204e-06
0.0134472090258555,0.02939502441374997,0.0038004699886831084,0.04054965096281493,0.011066315611265365,-0.017983675748347916,0.0030156841195838613,-0.03451485175646363,0.011286192665477257,-0.0007281868037011252,0.011349298309558442,6.150793698098924e-06
0.013146488639801834,0.010673643180531434,0.010696101511359801,0.0016766628741500256,0.02049351103134578,0.004732786022149993,-0.0030066171121052587,-0.013526848717553719,0.0006488468704606287,-0.0051013266433572735,0.0008254418766078242,5.9523811889073204e-06
